,Pan,Label,MSW05_Order,MSW05_Genus,MSW05_Species,AnnualBP,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X9.1_GestationLen_d,X12.1_HabitatBreadth,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,X5.5_AdultBodyMass_g_EXT,X5.6_NeonateBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,Log10.mass_specific_production.,WOS_HITS.x,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,BodyMass.Value,torp,mig,IUCN,WOS_HITS.y,aridity,BodySizeRatio,postnatGR,RelAgeSexMat,sppdens,spp.dens.per.km,Craseonycteridae,Emballonuridae,Furipteridae,Hipposideridae,Megadermatidae,Molossidae,Mormoopidae,Mystacinidae,Myzopodidae,Natalidae,Noctilionidae,Nycteridae,Phyllostomidae,Pteropodidae,Rhinolophidae,Rhinopomatidae,Thyropteridae,Vespertilionidae
560,Myopterus_whitleyi,0,Chiroptera,Myopterus,whitleyi,NA,NA,11.55,34.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.94958251,7.98,-5.87,1.05,32.6,-2.34,15.12,0,4.153713494,1,0.13,144.9,243.69,1363.9,1548.36,NA,3,100,0,0,0,0,0,0,0,0,0,A,1,0,0,11.5,NA,NA,NA,1.386294361,0.093582888,NA,NA,NA,457,173.404949,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
561,Myotis_abei,0,Chiroptera,Myotis,abei,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,6.11,NA,1.809926773,48.64,48.61,48.63,142.81,142.78,142.8,8,2.197224577,8,-0.11,52,-9,NA,NA,NA,1,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,0.693147181,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
562,Myotis_adversus,0,Chiroptera,Myotis,adversus,NA,NA,10.41,39.81,NA,NA,NA,NA,NA,1,NA,1,NA,1,2.5,NA,NA,NA,NA,NA,231.09,NA,2,3,56.28,NA,NA,NA,NA,12.94537034,25.29,-15.6,4.84,167.21,100.03,133.62,3,5.963322241,4,0.11,219.39,239.98,1623.62,1768.83,NA,17,100,0,0,0,0,0,0,0,0,0,G,1,0,0,10.55,NA,NA,NA,2.890371758,0.124031139,NA,NA,NA,517,201.894905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
563,Myotis_aelleni,0,Chiroptera,Myotis,aelleni,NA,NA,NA,39.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,9.4,NA,10.07862713,-40.76,-42.8,-41.78,-70.41,-72.13,-71.27,0,1.581038438,0,0.08,54.47,57.28,538.09,740.63,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.26,NA,NA,NA,1.098612289,0.073545495,NA,NA,NA,35,15.14878013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
564,Myotis_albescens,0,Chiroptera,Myotis,albescens,NA,NA,5.69,35.99,NA,NA,NA,NA,NA,NA,93.18,1,NA,0.98,2.5,NA,NA,NA,NA,NA,152.76,NA,2,NA,30.2,NA,NA,NA,NA,16.50806671,18.66,-37.84,-9.59,-34.79,-94.81,-64.8,0,3.283539338,0,0.11,145.37,232.23,1260.9,1493.18,NA,9,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.3,NA,NA,NA,2.302585093,0.097355979,NA,NA,NA,1210,431.549607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
565,Myotis_alcathoe,0,Chiroptera,Myotis,alcathoe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,3.044522438,NA,NA,NA,NA,128,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
566,Myotis_altarium,0,Chiroptera,Myotis,altarium,NA,NA,11,45,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.93636984,31.88,18.98,25.43,118.41,99.19,108.8,9,5.565477803,46,0.06,111.91,155.23,994.01,1071.24,NA,5,100,0,0,0,0,0,0,0,0,0,A,1,0,0,11,NA,NA,NA,1.791759469,0.10446772,NA,NA,NA,323,122.6038185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
567,Myotis_anjouanensis,0,Chiroptera,Myotis,anjouanensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.063482837,-12.06,-12.38,-12.22,44.53,44.2,44.37,489,6.194405391,489,0.14,NA,NA,NA,NA,NA,1,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,0.693147181,NA,NA,NA,NA,9,4.993662597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
568,Myotis_annamiticus,0,Chiroptera,Myotis,annamiticus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.713665782,17.47,17.36,17.42,106.2,106.09,106.15,49,3.912023005,49,0.11,187,212,1426,1591,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,1.098612289,0.117536141,NA,NA,NA,147,94.81021138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
569,Myotis_annectans,0,Chiroptera,Myotis,annectans,NA,NA,9.75,45,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.23435129,27.5,17.8,22.65,101.04,88.3,94.67,5,5.287205862,10,0.08,153.12,216.5,1051.45,1366.12,NA,4,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.8,NA,NA,NA,1.609437912,0.112083858,NA,NA,NA,352,136.2853663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
570,Myotis_atacamensis,0,Chiroptera,Myotis,atacamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.06010011,-12.4,-32.46,-22.43,-67,-76.51,-71.75,0,2.370243741,0,0.06,12.15,25.18,238.54,1207.79,NA,0,100,0,0,0,0,0,0,0,0,0,A,1,0,0,6.77,NA,NA,NA,0,0.010059696,NA,NA,NA,113,43.97637001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
571,Myotis_ater,0,Chiroptera,Myotis,ater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.64913031,11.98,-3.87,4.05,130.87,98.58,114.73,3,3.301008654,4,0.11,250.47,223.98,1776.85,1838.78,NA,4,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,1.609437912,0.136215317,NA,NA,NA,548,223.1968734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
572,Myotis_auriculus,0,Chiroptera,Myotis,auriculus,NA,NA,38.04,38,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,38,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,13.337242,35.37,19.78,27.58,-97.5,-112.32,-104.91,0,3.058237479,0,0.12,38.01,166.15,600.7,1286.03,NA,8,100,0,0,0,0,0,0,0,0,0,S,1,0,0,36.99,NA,NA,NA,2.197224577,0.029556076,NA,NA,NA,302,116.5770985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
573,Myotis_australis,0,Chiroptera,Myotis,australis,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,7.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.62,NA,NA,NA,1.945910149,NA,NA,NA,NA,116,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
574,Myotis_austroriparius,0,Chiroptera,Myotis,austroriparius,NA,NA,7.35,38,NA,NA,365,NA,NA,NA,NA,1,NA,1.88,1,72,0.113328685,NA,NA,NA,188.68,NA,2,NA,46.8,NA,NA,NA,NA,13.68005662,39.51,26.78,33.14,-77.14,-95.76,-86.45,1,3.804660487,6,0.05,102.72,178.18,998.26,1108.45,NA,28,100,0,0,0,0,0,0,0,0,0,A,1,0,0,6.84,2,1,LC,3.36729583,0.092669945,64.85560103,NA,0.087351852,87,33.25765559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
575,Myotis_bechsteinii,0,Chiroptera,Myotis,bechsteinii,NA,NA,9.47,41.99,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,252,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,14.65989039,53.88,36.65,45.26,44.73,-9.29,17.72,3,4.945136312,18,0.01,61.16,85.35,515.69,603.2,NA,85,100,0,0,0,0,0,0,0,0,0,S,1,0,0,9.47,NA,NA,NA,4.454347296,0.101392573,NA,NA,NA,194,72.25015842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
576,Myotis_blythii,0,Chiroptera,Myotis,blythii,NA,NA,23.82,58.49,NA,NA,NA,NA,NA,NA,NA,1,NA,0.98,NA,237.99,NA,NA,NA,NA,420.91,NA,2,NA,NA,NA,NA,NA,NA,14.99348439,53.33,23.76,38.55,120.21,31.51,75.86,0,4.733387484,2,0.1,39.35,116.67,416.49,1003.83,NA,57,100,0,0,0,0,0,0,0,0,0,A,1,0,0,22.47,NA,NA,NA,4.060443011,0.039199865,NA,NA,0.058953457,616,227.506434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
577,Myotis_bocagii,0,Chiroptera,Myotis,bocagii,NA,NA,7.93,38,NA,NA,NA,NA,NA,1,NA,1,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,16.32512728,16.04,-24.85,-4.4,51.8,-16.82,17.48,0,3.617651945,1,0.14,103.1,238.74,1005.03,1559.8,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.93,NA,NA,NA,1.098612289,0.066098218,NA,NA,NA,787,281.8055853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
578,Myotis_bombinus,0,Chiroptera,Myotis,bombinus,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,9.74,NA,13.40334563,48.22,30.98,39.6,145.82,123.95,134.89,1,5.408247426,4,0.01,95.43,51.43,649.5,707.13,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.46,NA,NA,NA,1.098612289,0.134953969,NA,NA,NA,162,62.41561491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
579,Myotis_brandtii,0,Chiroptera,Myotis,brandtii,NA,NA,5.3,34.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,16.15170336,66.02,36.01,51.02,143.94,-9.49,67.22,0,4.320417153,1,0.01,45.44,42.96,412.53,528,NA,52,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.3,NA,NA,NA,3.970291914,0.086060606,NA,NA,NA,310,111.4296035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
580,Myotis_bucharensis,0,Chiroptera,Myotis,bucharensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,0,NA,NA,NA,NA,94,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
581,Myotis_californicus,0,Chiroptera,Myotis,californicus,NA,NA,4.39,33.14,NA,NA,NA,NA,NA,1,NA,1,NA,0.99,1,180,NA,NA,NA,NA,NA,NA,2,3,89.79,NA,NA,NA,NA,15.20033612,56.4,15.64,36.02,-91.88,-131.42,-111.65,0,3.58850648,0,0.1,45.05,124.62,479.42,1039.29,NA,45,100,0,0,0,0,0,0,0,0,0,A,1,0,0,4.6,3,1,LC,3.828641396,0.0433469,NA,NA,NA,565,207.6200192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
582,Myotis_capaccinii,0,Chiroptera,Myotis,capaccinii,NA,NA,8.15,40,NA,NA,NA,NA,NA,1,54.99,1,NA,0.99,NA,NA,NA,NA,NA,NA,377.57,NA,2,3,NA,NA,NA,NA,NA,14.38004873,47.44,27.03,37.23,62.29,-6.26,28.01,0,4.746409298,7,0.05,47.13,125.18,431.11,972.93,NA,30,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.44,NA,NA,NA,3.433987204,0.048441306,NA,NA,NA,242,90.77808195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
583,Myotis_chiloensis,0,Chiroptera,Myotis,chiloensis,NA,NA,NA,38,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,8.41,NA,13.24075051,-28.53,-55.51,-42.02,-68.43,-75.71,-72.07,0,3.209633244,0,0.07,101.3,52.27,444.61,740.63,NA,11,100,0,0,0,0,0,0,0,0,0,A,1,0,0,6.75,NA,NA,NA,2.48490665,0.136775448,NA,NA,NA,84,32.51655824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
584,Myotis_ciliolabrum,0,Chiroptera,Myotis,ciliolabrum,NA,NA,4.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,100,0,0,0,0,0,0,0,0,0,A,1,0,0,4.89,NA,NA,NA,3.044522438,NA,NA,NA,NA,158,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
585,Myotis_cobanensis,0,Chiroptera,Myotis,cobanensis,NA,NA,NA,41.49,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,10.82,NA,5.688736516,15.56,15.39,15.47,-90.28,-90.45,-90.36,63,4.394696038,63,0.2,139.92,203.46,1481.98,1616.97,NA,0,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.26,NA,NA,NA,0,0.086532218,NA,NA,NA,121,69.60070369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
586,Myotis_csorbai,0,Chiroptera,Myotis,csorbai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.40565006,28.96,27.17,28.07,85.6,82.4,84,4,5.244652842,20,0.09,109.71,131.14,865.97,1160.11,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,1.098612289,0.094568618,NA,NA,NA,147,62.75751571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
587,Myotis_dasycneme,0,Chiroptera,Myotis,dasycneme,NA,NA,15.16,45.5,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,234,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,15.70361958,65.1,44.57,54.84,125.67,4.1,64.89,0,4.043928076,1,0.00518,43.12,28.93,387.58,427.69,NA,42,100,0,0,0,0,0,0,0,0,0,A,1,0,0,14.13,NA,NA,NA,3.761200116,0.100820688,NA,NA,NA,184,66.81454876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
588,Myotis_dominicensis,0,Chiroptera,Myotis,dominicensis,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,6.11,NA,7.718289861,16.51,15.2,15.85,-61.16,-61.8,-61.48,89,5.290537179,89,0.05,NA,NA,NA,NA,NA,1,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.9,NA,NA,NA,0.693147181,NA,NA,NA,NA,16,7.829348318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
589,Myotis_elegans,0,Chiroptera,Myotis,elegans,NA,NA,4.21,32.99,NA,NA,NA,NA,NA,NA,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.41369699,23.33,9.59,16.46,-83.13,-100.06,-91.59,2,4.173617743,4,0.15,151.31,234.87,1287.81,1625.37,NA,3,100,0,0,0,0,0,0,0,0,0,A,1,0,0,4.05,NA,NA,NA,1.386294361,0.09309265,NA,NA,NA,336,129.4161156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
590,Myotis_emarginatus,0,Chiroptera,Myotis,emarginatus,NA,NA,7.56,40,NA,NA,547.5,NA,NA,NA,NA,1,NA,0.99,1,216,NA,NA,NA,NA,413.84,NA,2,NA,41.61,NA,NA,NA,NA,15.14128174,53.39,23.21,38.3,73.14,-9.32,31.91,0,4.785573237,6,0.04,48.03,97.72,440.36,748.8,NA,44,100,0,0,0,0,0,0,0,0,0,S,1,0,0,7.66,NA,NA,NA,3.80666249,0.064142628,NA,NA,0.063864198,371,136.5263119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
591,Myotis_evotis,0,Chiroptera,Myotis,evotis,NA,NA,6.91,36.72,NA,NA,NA,NA,NA,NA,NA,1,NA,0.98,1,NA,0.198850859,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14.95326987,54.76,25.49,40.12,-102.53,-127.89,-115.21,0,3.113070766,0,0.08,36.24,60.78,363.99,788.12,NA,57,100,0,0,0,0,0,0,0,0,0,S,1,0,0,6.7,3,1,LC,4.060443011,0.045982845,34.74966135,NA,NA,279,103.1449984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
592,Myotis_findleyi,0,Chiroptera,Myotis,findleyi,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4.91,NA,5.990639207,21.71,21.25,21.48,-106.2,-106.66,-106.43,7,2.079441542,7,0,NA,NA,NA,NA,NA,0,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.9,NA,NA,NA,0,NA,NA,NA,NA,7,3.910181743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
593,Myotis_formosus,0,Chiroptera,Myotis,formosus,NA,NA,7.07,48.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.09708432,54.34,-8.84,22.74,133.24,62.64,97.94,1,5.658296844,9,0.08,131.68,165.44,966.21,1190.37,NA,5,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7,NA,NA,NA,1.791759469,0.110621067,NA,NA,NA,818,301.3444493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
594,Myotis_fortidens,0,Chiroptera,Myotis,fortidens,NA,NA,4.37,37,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,13.06251347,30.96,14.58,22.77,-91.17,-111.26,-101.21,1,3.927108643,3,0.08,90.99,218.23,965.18,1535.38,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,4.35,NA,NA,NA,1.098612289,0.059262202,NA,NA,NA,364,141.6482098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
595,Myotis_frater,0,Chiroptera,Myotis,frater,NA,NA,7.54,38.49,NA,NA,730,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.55,NA,NA,NA,1.945910149,NA,NA,NA,NA,324,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
596,Myotis_gomantongensis,0,Chiroptera,Myotis,gomantongensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.51090489,7.03,-4.18,1.42,119.26,108.83,114.05,1,3.3304172,3,0.18,260.63,244.88,1681.05,1712.73,NA,0,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,0,0.152172263,NA,NA,NA,229,87.95861439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
597,Myotis_goudoti,0,Chiroptera,Myotis,goudoti,NA,NA,5.56,39.48,95,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,12.65641844,-12.48,-25.2,-18.84,50.48,43.22,46.85,2,3.307985,3,0.19,130.33,223.89,1109.64,1615.19,NA,8,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.56,NA,NA,NA,2.197224577,0.080690197,NA,NA,NA,197,77.61514357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598,Myotis_grisescens,0,Chiroptera,Myotis,grisescens,NA,1,10.84,43.26,NA,NA,730,NA,NA,1,NA,1,NA,0.99,1,471.24,1.078409581,NA,NA,NA,530.44,NA,2,3,42.35,NA,NA,NA,NA,13.65856416,41.22,30.3,35.76,-79.67,-93.03,-86.35,3,3.770689829,7,0.05,94.64,147.3,882.26,956.69,NA,35,100,0,0,0,0,0,0,0,0,0,A,1,0,0,10.54,3,2,NT,3.583518938,0.098924416,10.05183947,NA,0.037520867,90,34.42516261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
599,Myotis_hajastanicus,0,Chiroptera,Myotis,hajastanicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.893401118,40.85,39.94,40.39,45.95,44.75,45.35,23,4.648804223,23,0.01,36.37,40.04,520.31,796.85,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,1.098612289,0.045642216,NA,NA,NA,73,33.40487843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,Myotis_hasseltii,0,Chiroptera,Myotis,hasseltii,NA,NA,8.7,38.49,NA,NA,NA,NA,NA,NA,NA,1,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14.69650884,24,-8.78,7.61,119.26,80.13,99.7,1,5.055034881,4,0.12,196.41,243.68,1388.28,1619.63,NA,0,90,0,0,10,0,0,0,0,0,0,A,1,0,0,8.75,NA,NA,NA,0,0.121268438,NA,NA,NA,527,196.0849995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
601,Myotis_hermani,0,Chiroptera,Myotis,hermani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.846153655,5.9,5.76,5.83,95.37,95.21,95.29,96,4.574710979,96,-0.02,NA,NA,NA,NA,NA,1,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,0.693147181,NA,NA,NA,NA,198,125.4605503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
602,Myotis_horsfieldii,0,Chiroptera,Myotis,horsfieldii,NA,NA,6.05,38.31,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14.19205938,26.68,-8.96,8.85,125.15,72.82,98.99,1,5.336912884,4,0.13,193.27,245.85,1301.58,1633.73,NA,3,100,0,0,0,0,0,0,0,0,0,A,1,0,0,6.26,NA,NA,NA,1.386294361,0.118299841,NA,NA,NA,747,281.6017254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
603,Myotis_hosonoi,0,Chiroptera,Myotis,hosonoi,NA,NA,NA,34.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,6.64,NA,7.066475503,39.93,35.38,37.66,141.84,137.89,139.86,93,6.175305782,93,0.01,113.42,70.12,763.88,804.72,NA,1,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,0.693147181,0.140943434,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
